,ID,dG,std
128,rxn00144,8.413139977578453,47.38138215919141
129,rxn00145,,
130,rxn00146,,
131,rxn00147,2.9524046765090475,3.3230033703302304
132,rxn00148,27.17262188968345,3.3119761658556235
133,rxn00149,-14.419226742361332,25.856566993044755
134,rxn00150,-17.653538142601235,25.856566993044755
135,rxn00151,17.887742751311464,3.321872767791601
136,rxn00152,-157.71188846116888,6.703618852772686
137,rxn00153,-53.31526633900356,3.329905492193794
138,rxn00154,-33.450360832301044,4.856011169340981
139,rxn00155,-36.68467223254049,4.856011169340981
140,rxn00156,-167.41334260584154,6.686923969049936
141,rxn00157,21.0013295883748,3.669088350778964
142,rxn00158,-87.06758403840502,29.87756054832452
143,rxn00159,13.785198579668474,4.775546489861296
144,rxn00160,24.1470586072478,6.624660053596242
145,rxn00161,10.550887179428573,4.775546489861296
146,rxn00162,-16.067728983303525,4.775568894587634
147,rxn00163,73.34510984603018,106.50444041619107
148,rxn00164,16.066999030636566,4.775568894587634
149,rxn00165,-30.214319207420573,3.427174454999711
150,rxn00166,-34.67134681918215,30.24250625958643
151,rxn00168,-16.91519025875448,4.909493334581783
152,rxn00170,-30.72223893739385,3.3258035699012645
153,rxn00171,-16.53517057354665,3.539582875395693
154,rxn00172,4.579594488073866,3.3063152962812588
155,rxn00173,9.701454144672724,3.3482408900783325
156,rxn00174,-22.626426336566222,22.4644384568298
157,rxn00175,-4.70528465029787,3.309016092283825
158,rxn00176,-63.60370409339262,36.89687657441196
159,rxn00177,6.131723793249904,24.04154966460637
160,rxn00178,26.287298079217152,3.4167727852933645
161,rxn00179,13.705899185242655,28.861446810726637
162,rxn00181,11.7090293617444,35.2307906044876
163,rxn00182,37.007263076076015,3.2927904902855443
164,rxn00183,-23.366995205097908,4.375940578939712
165,rxn00184,33.77295167583611,3.2927904902855443
166,rxn00185,-96.95571869746485,5.715467281815064
167,rxn00186,-30.8280315224458,52.85353904315412
168,rxn00187,-14.131642521180822,3.406960227883962
169,rxn00188,10.231486322438144,44.16411119292496
170,rxn00189,-12.011001928139253,3.415422987778569
171,rxn00190,-11.491680015590134,69.1601650969047
172,rxn00191,1.0623577304035052,3.3300968652603795
173,rxn00192,-7.985135589108481,34.664815600357564
174,rxn00193,0.1792497300114952,4.06108645829731
175,rxn00194,-36.209347065699575,5.780937543706853
176,rxn00195,-6.66896060434234,4.207188210385784
177,rxn00196,-28.229178800355328,4.375940578939712
178,rxn00197,-31.57461287646538,5.212713373961603
179,rxn00198,5.5990870039024685,4.830445749646213
180,rxn00199,-14.08472928937951,25.185766202396557
181,rxn00200,-13.616159594306737,3.415422987778569
182,rxn00201,41.742789412758825,4.863972058601391
183,rxn00202,-42.77741084725616,24.209726536809143
184,rxn00203,-29.71019916545302,5.551364057100004
185,rxn00204,-163.41724202277558,9.270147159259878
186,rxn00205,-310.2245486886428,4.93313073770655
187,rxn00206,-34.178152541231555,132.63726083824338
188,rxn00207,176.9400770557092,7.373275237593367
189,rxn00208,-98.45541888903696,6.607715193711421
190,rxn00209,-104.7240668901194,6.160489425054587
191,rxn00210,-97.13496842747632,6.194276392398612
192,rxn00211,4.611945033045231,23.890336327772847
193,rxn00212,-34.29018215346804,3.358820570012341
194,rxn00213,1.3378658889194526,3.319228070350844
195,rxn00214,2.9409464842964823,3.408608369244988
196,rxn00215,-34.65560914023955,40.33268251118805
197,rxn00216,-13.873979353678353,3.3031330777153185
198,rxn00217,-1.6432319130575197,3.4154074959498386
199,rxn00218,10.58289159231117,32.24525107381419
200,rxn00219,-89.99377049029137,39.18623415615629
201,rxn00220,-12.26866509564178,3.301116527671696
202,rxn00221,-18.648445208718652,3.374095307236379
203,rxn00222,-12.045581691765506,3.435499634231404
204,rxn00222,,
205,rxn00223,0.8794010294204782,3.2902780116942423
206,rxn00224,81.71954031263618,4.631884781131671
207,rxn00225,14.281048632746646,3.336264461929468
208,rxn00226,58.89841944309472,36.896010250175934
209,rxn00227,-40.423693082066734,3.351545903362996
210,rxn00228,-163.19540262467672,36.17278896797032
211,rxn00229,-500.0540135696484,5.930611928057613
212,rxn00230,25.488355007264275,3.354386740689584
213,rxn00231,-40.49500398453191,58.1034595157163
214,rxn00232,-94.3259430307867,36.90080710552806
215,rxn00233,-36.12768726899242,21.26224275384539
216,rxn00234,2.4617580235689616,3.526954387532044
217,rxn00235,-31.828323037715972,41.622858186657055
218,rxn00236,-24.369975200876357,3.295430063736404
219,rxn00237,0.027931327400779,3.2791974649514657
220,rxn00238,,
221,rxn00239,-1.7726692484437765,3.283777273671451
222,rxn00240,,
223,rxn00241,-26.17057577672091,3.2940239250001677
224,rxn00242,-13.470982342694208,36.59282154228295
225,rxn00243,-32.53676044649758,4.718688041171169
226,rxn00244,-50.78606850376349,4.946945226154511
227,rxn00245,-53.935243980107884,20.892218134618616
228,rxn00247,11.10489290637993,4.772483628248805
229,rxn00248,29.852927562972127,3.296663520589558
230,rxn00249,26.618616162732224,3.296663520589558
231,rxn00250,-4.792736065383608,3.362730753341648
232,rxn00251,37.24753735570003,4.767656388205727
233,rxn00252,22.312199280897573,4.771374423906303
234,rxn00253,-41.12881258183597,17.022443341807403
235,rxn00254,-21.07757877498113,23.657680254094902
236,rxn00255,12.68364533974922,25.278647836003376
237,rxn00256,36.04894095604757,3.31450511326154
238,rxn00257,9.906296506727642,3.3140562724738416
239,rxn00258,-6.558697353262673,22.214704041913095
240,rxn00259,10.383067232145478,28.4206666512154
241,rxn00260,3.009633304501449,3.334469454325121
242,rxn00262,-93.94608539296338,5.738584566859097
243,rxn00263,-100.6722882100385,22.14365233054168
244,rxn00264,-104.11005421056876,5.717674804501417
245,rxn00265,5.32670201865362,3.320908168958135
246,rxn00266,-0.0007299526669584,3.2791974649514657
247,rxn00267,,
248,rxn00268,49.32775905463143,3.66642850429966
249,rxn00269,-84.6352227189093,5.920671922613509
250,rxn00270,50.85935459022052,101.01630731883547
251,rxn00271,13.801307693517984,50.22868138622315
252,rxn00272,-11.25813824815205,3.698196152703344
253,rxn00274,24.55673771450964,30.3293661607358
254,rxn00275,12.320495978555527,3.6639573943782
255,rxn00276,9.310862674054109,3.68445441907869
256,rxn00278,38.069620806479634,3.3310407647209384
257,rxn00279,-14.120453409205568,4.826661923894245
258,rxn00280,34.23271035161518,4.636869427332891
259,rxn00282,-1.947275574097944,3.3774366249229595
260,rxn00283,0.0157670107163596,3.466744920928141
261,rxn00284,69.25920426838837,3.947886283617988
262,rxn00285,0.2526079001179653,3.3192754241848057
263,rxn00286,-3.2623564743991835,4.365121697480398
264,rxn00287,-26.395252349437783,3.333939968048042
265,rxn00288,52.702795938397855,5.126581872490088
266,rxn00289,21.543589563436,33.40538938357363
267,rxn00290,12.02802764655314,3.357351051948624
268,rxn00291,-1.5219517449405942,52.85168053438657
269,rxn00292,-23.959925789120632,6.001510797811918
270,rxn00293,1.357087738136613,3.319228070350844
271,rxn00295,0.9289846669400248,38.14688361838939
272,rxn00296,,
273,rxn00297,-2.3780729713507327,34.73544665628433
274,rxn00298,4.429968978438637,22.316342187374453
275,rxn00299,-168.30691829213535,76.21346536427437
276,rxn00300,-19.29489326759005,49.908615630385086
277,rxn00301,-35.60521290279479,3.331760149384333
278,rxn00302,6.008201605688356,4.636778191645493
279,rxn00303,-28.79534433194226,36.5900185793132
280,rxn00304,27.14469056228268,3.3119761658556235
281,rxn00305,11.076961578979152,4.772483628248805
282,rxn00306,0.2246765727170725,3.3192754241848057
283,rxn00307,6.964156803974539,3.460505918316944
284,rxn00308,0.6305865267521114,5.754378647622009
285,rxn00309,45.103318022865466,3.6765150871079446
286,rxn00310,-93.26331055408816,6.160842833914421
287,rxn00311,-233.57065143373543,51.570305181555135
288,rxn00312,-455.9268269844611,7.763492625959353
289,rxn00313,-26.23562220464001,7.775672862621838
290,rxn00314,46.9966082797593,39.26712605676094
291,rxn00315,7.033697216385832,3.709831017493792
292,rxn00316,-4.237166207928773,33.81933064742158
293,rxn00317,8.09605494678928,3.664413011044908
294,rxn00318,-26.485072729465216,33.81973856540059
295,rxn00319,-24.94614635459084,5.660566078711336
296,rxn00320,-0.7748435467468227,4.012591311475723
297,rxn00321,-4.609610074562738,4.014487474050829
298,rxn00322,-28.641109583001565,7.437617296106857
299,rxn00323,1.3974684320086794,36.10732780815016
300,rxn00324,40.930836820754735,3.4153267856753224
301,rxn00325,-159.60639600081302,6.769373819634635
302,rxn00326,-10.560796171549228,3.5920101824742314
303,rxn00327,-25.6015713731705,6.325281234879721
304,rxn00328,18.87009534486517,3.690614612922482
305,rxn00330,35.43251222387472,3.882651820848924
306,rxn00331,12.29961634883599,4.239271294439473
307,rxn00332,26.35585885455628,35.12249812925207
308,rxn00333,-89.79783355254592,5.784378004862921
309,rxn00334,-42.23709883217129,53.933030617680245
310,rxn00335,-8.441609370606393,17.119353752986093
311,rxn00336,9.195519054985873,3.600517717028026
312,rxn00337,18.889952832994798,4.62045268077969
313,rxn00338,-77.71436551863384,60.20764527533627
314,rxn00339,-9.300897670258223,5.1036531616765775
315,rxn00340,-18.5857768086301,5.123386332459524
316,rxn00341,-31.54050579920458,6.391189356804018
317,rxn00342,-16.841746779061936,5.099505324140169
318,rxn00343,-1.833250718046088,43.8480052263677
319,rxn00344,13.33231621291337,37.30618192188052
320,rxn00345,-44.05455515030731,37.30569240590684
321,rxn00346,-22.08999951995557,7.369836880707561
322,rxn00347,13.573146932737814,3.322209033906038
323,rxn00348,6.726202817075119,21.644974014167097
324,rxn00350,22.066838395294965,60.20496222669937
325,rxn00351,-43.98854702163352,37.147347730094864
326,rxn00352,-28.92009464923773,48.480068302265536
327,rxn00354,0.5643472829632117,23.904712530610507
328,rxn00355,-8.66955858020603,29.898928247175423
329,rxn00356,-11.852338349083965,3.864921151138876
330,rxn00356,,
331,rxn00357,-4.663867118214341,47.95992028184271
332,rxn00358,17.775744054038967,41.60527557919071
333,rxn00359,-83.36529639957007,3.568889525274201
334,rxn00360,2.0974279569730925,28.9412398741642
335,rxn00361,-28.24007240629317,28.940191657584307
336,rxn00362,21.505750178654665,68.67295653070983
337,rxn00363,-12.36121566215064,3.301116527671696
338,rxn00364,-1.788548368171746,3.283777273671451
339,rxn00365,-13.781428787169489,3.3031330777153185
340,rxn00366,-24.354096081148384,3.295430063736404
341,rxn00367,-35.535441604636446,3.331760149384333
342,rxn00368,-12.310343584361137,3.3031330777153185
343,rxn00369,-13.809360114570268,3.3031330777153185
344,rxn00370,70.10969490019181,32.91873679007394
345,rxn00371,-12.449031243926072,4.904454518780333
346,rxn00372,-91.36094238690478,32.9357547500135
347,rxn00373,-17.005229005308692,5.8728747756861805
348,rxn00374,-59.638007214608365,88.44718119787152
349,rxn00375,-34.29135964586101,56.98865477536083
350,rxn00376,-55.60250651690325,46.322504653354514
351,rxn00377,-82.08465000913897,41.71758484489839
352,rxn00378,,
353,rxn00379,48.02059897917872,3.524963223607172
354,rxn00380,59.22790535369637,3.535286543639854
355,rxn00381,-83.44812256687082,3.568889525274201
356,rxn00382,-156.05343493643824,73.72546714455392
357,rxn00383,-171.43786179925394,7.024586070471294
358,rxn00384,-122.37094752926502,72.47741821183988
359,rxn00385,-32.876833340245625,83.71805130662297
360,rxn00386,-39.85468548287467,102.93789385142124
361,rxn00387,-35.57209145966536,79.48845833471087
362,rxn00388,,
363,rxn00389,,
364,rxn00390,,
365,rxn00391,-21.91086817974795,52.18568739099809
366,rxn00392,-4.231776269572151,52.18555964710859
367,rxn00393,3.262422971029366,52.18970141637571
368,rxn00394,-28.691365590263665,7.707918472515979
369,rxn00395,-34.79545023437857,4.977515459925785
370,rxn00396,6.545088667324535,3.327067175766354
371,rxn00400,-284.66066135258825,83.15127770160271
372,rxn00401,-455.9157106616744,7.763492625959353
373,rxn00402,31.550991306486797,4.635883823313431
374,rxn00403,51.07044205234408,30.866355584266003
375,rxn00404,-0.2916983167192812,4.630593342713533
376,rxn00405,-28.63202867975619,7.437617296106857
377,rxn00406,-0.7748435467468227,4.012591311475723
378,rxn00407,-19.7890665753921,3.5055861801630086
379,rxn00408,-26.116683598290532,3.2940239250001677
380,rxn00409,-0.025960851029481,3.2791974649514657
381,rxn00410,-6.353577873928032,3.5194605129866594
382,rxn00411,27.19858274071305,3.3119761658556235
383,rxn00412,-18.36457980206734,3.6679349024627546
384,rxn00413,7.075092283527603,3.460505918316944
385,rxn00414,-6.5072592903396185,4.404128268346377
386,rxn00415,0.5427999357640374,3.3300968652603795
387,rxn00416,-30.59677873676924,5.19038404399201
388,rxn00417,0.1792497300114952,4.06108645829731
389,rxn00419,44.84390070704069,3.3800514742541896
390,rxn00420,-10.137901511322696,3.293714928444081
391,rxn00421,-4.797436563479778,3.2995839086719574
392,rxn00422,6.7742799005612255,3.3800687093093806
393,rxn00423,-6.7495991012075365,4.634033664334578
394,rxn00424,-4.4838583475908536,3.720025231303569
395,rxn00425,4.457027611761575,30.247206263069693
396,rxn00426,-30.437122957662936,74.65232171682682
397,rxn00427,-293.9853142427663,6.119918494987262
398,rxn00428,97.78348117782814,66.67036924671068
399,rxn00429,-42.003410369206,3.91927324364853
400,rxn00430,34.694510731100095,4.924426698551139
401,rxn00432,-99.26847104244057,6.737293615560827
402,rxn00433,-90.05973705060231,36.06594007339947
403,rxn00434,-66.96139915377421,39.862770933520345
404,rxn00435,-76.69792110030633,5.752579849116755
405,rxn00436,-25.987766348219623,3.295430063736404
406,rxn00437,1.908511148550588,3.2791974649514657
407,rxn00438,-0.1548781011005076,3.283777273671451
408,rxn00439,-28.051155597870604,3.2940239250001677
409,rxn00440,-11.912419545999342,14.607104597926575
410,rxn00441,-46.72438765520434,58.35704275085871
411,rxn00443,,
412,rxn00444,-258.69274977131806,101.52870522279004
413,rxn00445,-103.54934783682786,72.51940991225668
414,rxn00448,-534.3712931875847,71.24018908736701
415,rxn00449,-0.0146756869914952,3.2791974649514657
416,rxn00450,-107.81481934834346,23.19721014864509
417,rxn00451,38.18322468880761,81.08430937240958
418,rxn00452,-6.889982639832297,99.03516955834392
419,rxn00453,-97.46967316639048,53.65458723084601
420,rxn00454,-23.179596629434187,22.782540536506826
421,rxn00455,-14.593175574068797,50.58289774956211
422,rxn00456,24.39461516032106,48.96282917106601
423,rxn00457,-10.231198638641343,22.65329749636197
424,rxn00458,-40.79291608664784,28.50702698306817
425,rxn00459,-4.178064788947253,3.2968277691138117
426,rxn00460,28.64370709249181,3.3119761658556235
427,rxn00461,-25.973808175805218,50.119902889027415
428,rxn00462,16.162182328169933,4.636775683083818
429,rxn00463,-32.95231626454864,3.331760149384333
430,rxn00464,-61.68126591953177,141.10030251975763
431,rxn00465,-24.53134126357017,6.391928990147467
432,rxn00466,40.34274963937466,37.43866295671564
433,rxn00467,18.898285448202955,6.384573918099056
434,rxn00468,-57.50286246618896,58.629934260797135
435,rxn00469,-20.445424873106543,34.69449517654352
436,rxn00470,-28.64114840319459,7.437617296106857
437,rxn00471,-24.944461462541256,5.660566078711336
438,rxn00472,-0.7748435467468227,4.012591311475723
439,rxn00473,20.709641638515592,3.358344340376181
440,rxn00474,-50.92396084593618,3.5001235222696367
441,rxn00475,-9.01997857410332,6.116626823381856
442,rxn00476,-12.254289974343225,6.116626823381856
443,rxn00477,-142.9829603476444,7.696529669313835
444,rxn00478,-369.4781637513872,71.37476405522597
445,rxn00479,-487.3539687228995,43.47044574308227
446,rxn00480,-387.078663723858,49.19277175671397
447,rxn00481,-15.114012421315692,43.00963950868277
448,rxn00482,11.835033803458217,105.1910575759932
449,rxn00483,-46.02724165017956,6.10939202605289
450,rxn00484,-48.69995127663964,35.670070000106065
451,rxn00485,-52.98055221019786,29.90650699641033
452,rxn00486,,
453,rxn00487,36.84106455125695,4.023980558150855
454,rxn00488,-97.12191722228368,6.165764554033867
455,rxn00489,-441.49304831598,43.432121111934045
456,rxn00489,-283.60686945436987,43.42507618097649
457,rxn00490,22.499852145408312,119.13816116512312
458,rxn00491,-1.2285562552222906,4.054572045861469
459,rxn00492,-22.759861732410272,42.258251732686105
460,rxn00493,-0.1661985248188404,4.012861401712265
461,rxn00494,3.1758318293202894,4.058156105938472
462,rxn00495,-3.7291750399986654,3.337236258378941
463,rxn00497,-48.70141694516161,35.670070000106065
464,rxn00498,-112.27499031062128,178.12426777581024
465,rxn00499,26.761392947453945,3.319191573400712
466,rxn00500,23.68443655715032,4.013329455558539
467,rxn00501,-21.52515960928088,6.6605255582704
468,rxn00502,-24.75947100952078,6.6605255582704
469,rxn00503,4.348315241659151,7.746712852052961
470,rxn00504,1.1140038414192477,7.746712852052961
471,rxn00505,8.833398404142372,4.830445749646213
472,rxn00506,-47.25740951094019,3.5763362826342826
473,rxn00507,-50.491720911180096,3.5763362826342826
474,rxn00508,-25.02535466021044,4.375940578939712
475,rxn00509,-28.259666060450343,4.375940578939712
476,rxn00510,36.74622818930072,4.631574523895657
477,rxn00511,33.51191678906082,4.631574523895657
478,rxn00512,44.16514822099464,3.4153267856753224
479,rxn00513,-26.14083508542996,3.2940239250001677
480,rxn00514,-35.42135647190787,3.331760149384333
481,rxn00515,-0.0018093638901746,3.2791974649514657
482,rxn00516,-24.37675801591007,3.2940239250001677
483,rxn00517,27.17443125357363,3.3119761658556235
484,rxn00518,-13.872169989788176,3.3031330777153185
485,rxn00519,11.106702270270103,4.772483628248805
486,rxn00520,0.2544172640080262,3.3192754241848057
487,rxn00521,29.06310188484088,7.03745413557554
488,rxn00522,-96.49863983408558,6.164869726329456
489,rxn00523,-247.6766609317114,60.84444269732581
490,rxn00524,-267.94174518863275,57.76092487749998
491,rxn00525,82.2354509564969,119.14156375682036
492,rxn00526,79.001139556257,119.14156375682036
493,rxn00527,0.4570788633792535,4.011567585479252
494,rxn00528,-43.45247792649738,56.9580330954914
495,rxn00529,-48.68896543891083,35.670070000106065
496,rxn00530,-3.740564027608855,3.337236258378941
497,rxn00531,-19.38140154359344,48.9167850286288
498,rxn00532,-2.133044672954597,22.51770183656912
499,rxn00533,1.7659612878793496,22.219931352852708
500,rxn00534,-5.251808695566297,18.487777034149527
501,rxn00536,17.70133788161172,3.299077340895539
502,rxn00537,-127.29847111265217,38.56866333260374
503,rxn00538,-39.53677971383007,25.40590797726161
504,rxn00539,-30.116675010069716,29.50789184568905
505,rxn00540,-20.313252429929378,22.263010903942977
506,rxn00541,10.080674602712849,4.12485754285011
507,rxn00542,22.295233932625507,3.864944845833598
508,rxn00543,20.935649281851624,3.299077340895539
509,rxn00544,-13.309679891475405,58.62308939567521
510,rxn00545,-16.93076481290359,3.354757097892344
511,rxn00546,10.667486219464536,3.5449071337496614
512,rxn00547,-13.879676948030747,3.3031330777153185
513,rxn00548,-47.90522410416311,3.955777450390479
514,rxn00549,-9.211879636416596,3.3587093091121742
515,rxn00550,-24.965645127361768,32.08011816147798
516,rxn00551,-5.723458438385876,3.361350784359172
517,rxn00552,1.5923468710441426,4.014587866164909
518,rxn00553,1.7055278762675528,37.07749244684713
519,rxn00553,,
520,rxn00554,-16.904803961873995,3.354757097892344
521,rxn00555,-13.60334879918345,4.12656596997366
522,rxn00556,-15.459679610095122,3.354757097892344
523,rxn00557,-16.928955449013415,3.354757097892344
524,rxn00558,0.8737034350680801,3.2902780116942423
525,rxn00559,0.1976798528556855,3.4592609748098355
526,rxn00560,44.43972476163768,33.03089913473599
527,rxn00561,-28.39966727354441,8.359098874887403
528,rxn00562,5.033854534514532,3.786155621543087
529,rxn00563,-65.14968357130878,45.48888114682769
530,rxn00564,4.547710263869597,42.89887114139146
531,rxn00565,-346.3103316761256,6.6022864500141125
532,rxn00566,-3.723596765910152,5.796612614555372
533,rxn00567,,
534,rxn00568,399.7952428090798,5.208355816060274
535,rxn00569,390.0923086083599,5.208355816060274
536,rxn00570,317.1567249438335,63.96953091906418
537,rxn00571,146.62607357707185,5.727887651011442
538,rxn00572,143.39176217683195,5.727887651011442
539,rxn00573,118.00318803650954,62.96678671674712
540,rxn00575,-26.035434284406463,3.4711832482267475
541,rxn00575,,
542,rxn00577,-7.386989075687751,3.381526034891281
543,rxn00577,,
544,rxn00578,-17.655593362497882,37.078042602407486
545,rxn00578,,
546,rxn00579,-3.687097984940891,3.360781579100592
547,rxn00579,,
548,rxn00580,4.072966643826675,39.675361057044015
549,rxn00580,,
550,rxn00581,-14.826516468622655,3.899376478087387
551,rxn00581,,
552,rxn00582,-16.964004578998313,3.567096755731753
553,rxn00582,,
554,rxn00583,119.0821820316134,105.5494313437871
555,rxn00584,85.97165578241005,109.7521901052189
556,rxn00585,112.02216637447432,118.0058217935812
557,rxn00586,-346.3384442065603,48.96388038055826
558,rxn00587,-470.1452722666536,73.46615489850564
559,rxn00588,-506.5720869787671,73.57911681702925
560,rxn00589,-347.33120665971586,49.30040924345519
561,rxn00592,-6.892065135345078,25.79451316131234
562,rxn00593,-6.395754803526671,24.73606378590208
563,rxn00594,-344.55511809588563,49.41741357813263
564,rxn00595,-341.32080669564573,49.41741357813263
565,rxn00596,-96.71633933321968,107.61914777194993
566,rxn00596,-96.71633933321968,107.61914777194993
567,rxn00598,-19.87897752539834,38.54319926788115
568,rxn00599,-7.918869041070678,27.28014189677393
569,rxn00601,-23.60435748513842,52.886977700267394
570,rxn00602,-7.573100592159149,4.015338530248815
571,rxn00603,8.260222019104901,3.389425388373032
572,rxn00604,-4.900124803139846,3.4154074959498386
573,rxn00605,-17.321774754448867,3.8050859722682975
574,rxn00605,,
575,rxn00606,-12.400757514898489,3.8742570575844137
576,rxn00606,,
577,rxn00607,-31.87106457572756,36.291806244666674
578,rxn00607,,
579,rxn00608,-6.003511005964271,30.26223696471189
580,rxn00610,-15.515371091311067,3.7903274631214
581,rxn00611,25.656385810014683,3.380505040818903
582,rxn00612,22.42207440977478,3.380505040818903
583,rxn00613,30.09270986905057,3.427915744883764
